timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-09-10T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,21.919326171874992
2026-09-10T00:00:00+00:00,22411189-2,RH,CURRENT,%,100
2026-09-10T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,21.949382473454797
2026-09-10T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,22.005126953124993
2026-09-10T00:00:00+00:00,22411190-2,RH,CURRENT,%,97.34340428778515
2026-09-10T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,21.593588231166493
2026-09-10T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,22.090927734374993
2026-09-10T00:00:00+00:00,22411191-2,RH,CURRENT,%,99.1302357518883
2026-09-10T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,21.97768095083983
2026-09-10T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,22.04802734375
2026-09-10T00:00:00+00:00,22411525-2,RH,CURRENT,%,96.7727168688487
2026-09-10T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,21.540114450528694
2026-09-10T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,21.87642578125
2026-09-10T00:00:00+00:00,22411526-2,RH,CURRENT,%,99.21721217669948
2026-09-10T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,21.77745786385799
2026-09-10T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,22.069477539062497
2026-09-10T00:00:00+00:00,22411527-2,RH,CURRENT,%,96.9085221637293
2026-09-10T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,21.58447403665935
2026-09-10T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,21.897875976562496
2026-09-10T00:00:00+00:00,22411528-2,RH,CURRENT,%,100
2026-09-10T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,21.927898111562026
2026-09-10T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,21.704824218749998
2026-09-10T00:00:00+00:00,22411529-2,RH,CURRENT,%,100
2026-09-10T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,21.734538843949746
2026-09-10T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,22.069477539062497
2026-09-10T00:00:00+00:00,22411530-2,RH,CURRENT,%,97.78744182497901
2026-09-10T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,21.73241982877643
2026-09-10T00:00:00+00:00,22411541-S,Battery,CURRENT,V,8.260932861328126
2026-09-10T00:00:00+00:00,22447758-1,Temperature,CURRENT,°C,22.026577148437504
2026-09-10T00:00:00+00:00,22447758-2,RH,CURRENT,%,94.99504081788358
2026-09-10T00:00:00+00:00,22447758-3,Dew Point,CURRENT,°C,21.21559473481476
2026-09-10T00:00:00+00:00,22447759-1,Temperature,CURRENT,°C,21.940776367187503
2026-09-10T00:00:00+00:00,22447759-2,RH,CURRENT,%,95.5916685740444
2026-09-10T00:00:00+00:00,22447759-3,Dew Point,CURRENT,°C,21.23242925255952
2026-09-10T00:00:00+00:00,22447760-1,Temperature,CURRENT,°C,22.04802734375
2026-09-10T00:00:00+00:00,22447760-2,RH,CURRENT,%,95.50926985580224
2026-09-10T00:00:00+00:00,22447760-3,Dew Point,CURRENT,°C,21.32514562111139
2026-09-10T00:00:00+00:00,22447761-1,Temperature,CURRENT,°C,21.983676757812496
2026-09-10T00:00:00+00:00,22447761-2,RH,CURRENT,%,94.9736781872282
