timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-05-20T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,28.71903808593749
2026-05-20T00:00:00+00:00,22411189-2,RH,CURRENT,%,52.764171816586554
2026-05-20T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,18.142666546989386
2026-05-20T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,28.9335400390625
2026-05-20T00:00:00+00:00,22411190-2,RH,CURRENT,%,51.35423819333181
2026-05-20T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,17.908916338676523
2026-05-20T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,28.7619384765625
2026-05-20T00:00:00+00:00,22411191-2,RH,CURRENT,%,51.47325856412604
2026-05-20T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.787810090545044
2026-05-20T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,28.740488281250002
2026-05-20T00:00:00+00:00,22411525-2,RH,CURRENT,%,50.550087739375904
2026-05-20T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,17.480665895926823
2026-05-20T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,28.461635742187504
2026-05-20T00:00:00+00:00,22411526-2,RH,CURRENT,%,53.49660486762799
2026-05-20T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,18.12457569218403
2026-05-20T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,28.80483886718749
2026-05-20T00:00:00+00:00,22411527-2,RH,CURRENT,%,50.59433890287632
2026-05-20T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,17.55365457049413
2026-05-20T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,27.968281249999997
2026-05-20T00:00:00+00:00,22411528-2,RH,CURRENT,%,54.49912260624094
2026-05-20T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,17.96346374889774
2026-05-20T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,27.560727539062505
2026-05-20T00:00:00+00:00,22411529-2,RH,CURRENT,%,58.46952010376135
2026-05-20T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,18.70680770664371
2026-05-20T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,28.676137695312498
2026-05-20T00:00:00+00:00,22411530-2,RH,CURRENT,%,51.158922713054096
2026-05-20T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,17.611526310493595
2026-05-20T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.319085693359375
2026-05-20T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,28.075532226562494
2026-05-20T00:05:00+00:00,22411189-2,RH,CURRENT,%,53.7773708705272
2026-05-20T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,17.850649118154625
2026-05-20T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,28.354384765624992
2026-05-20T00:05:00+00:00,22411190-2,RH,CURRENT,%,52.503242542153046
2026-05-20T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,17.727127002318348
2026-05-20T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,28.290034179687503
2026-05-20T00:05:00+00:00,22411191-2,RH,CURRENT,%,52.47272449835965
2026-05-20T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.658501582347807
2026-05-20T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,28.311484375
2026-05-20T00:05:00+00:00,22411525-2,RH,CURRENT,%,51.538872358281836
2026-05-20T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,17.3933275991682
2026-05-20T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,27.882480468749996
2026-05-20T00:05:00+00:00,22411526-2,RH,CURRENT,%,54.769207293812464
2026-05-20T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,17.96258908876637
2026-05-20T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,28.375834960937503
2026-05-20T00:05:00+00:00,22411527-2,RH,CURRENT,%,51.64415960936904
2026-05-20T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,17.484948743807838
2026-05-20T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,27.560727539062505
2026-05-20T00:05:00+00:00,22411528-2,RH,CURRENT,%,56.04638742656596
2026-05-20T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,18.030731961481273
2026-05-20T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,26.895771484374997
2026-05-20T00:05:00+00:00,22411529-2,RH,CURRENT,%,60.64393072404059
2026-05-20T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,18.667919289643603
2026-05-20T00:05:00+00:00,22411530-1,Temperature,CURRENT,°C,28.204233398437502
2026-05-20T00:05:00+00:00,22411530-2,RH,CURRENT,%,52.07751583123522
2026-05-20T00:05:00+00:00,22411530-3,Dew Point,CURRENT,°C,17.459359551703795
2026-05-20T00:06:00+00:00,22411541-S,Battery,CURRENT,V,8.3093935546875
2026-05-20T00:10:00+00:00,22411189-1,Temperature,CURRENT,°C,27.474926757812504
2026-05-20T00:10:00+00:00,22411189-2,RH,CURRENT,%,56.307316700999465
2026-05-20T00:10:00+00:00,22411189-3,Dew Point,CURRENT,°C,18.024852595027145
2026-05-20T00:10:00+00:00,22411190-1,Temperature,CURRENT,°C,27.753779296875003
2026-05-20T00:10:00+00:00,22411190-2,RH,CURRENT,%,54.683756771190964
2026-05-20T00:10:00+00:00,22411190-3,Dew Point,CURRENT,°C,17.818330572701363
2026-05-20T00:10:00+00:00,22411191-1,Temperature,CURRENT,°C,27.925380859375004
2026-05-20T00:10:00+00:00,22411191-2,RH,CURRENT,%,54.14206149385824
2026-05-20T00:10:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.819094440977256
2026-05-20T00:10:00+00:00,22411525-1,Temperature,CURRENT,°C,28.011181640625004
2026-05-20T00:10:00+00:00,22411525-2,RH,CURRENT,%,52.92133974212253
2026-05-20T00:10:00+00:00,22411525-3,Dew Point,CURRENT,°C,17.536180608981745
2026-05-20T00:10:00+00:00,22411526-1,Temperature,CURRENT,°C,27.174624023437495
2026-05-20T00:10:00+00:00,22411526-2,RH,CURRENT,%,57.25032425421531
2026-05-20T00:10:00+00:00,22411526-3,Dew Point,CURRENT,°C,18.00947636318242
2026-05-20T00:10:00+00:00,22411527-1,Temperature,CURRENT,°C,28.096982421875005
2026-05-20T00:10:00+00:00,22411527-2,RH,CURRENT,%,53.003738460364694
2026-05-20T00:10:00+00:00,22411527-3,Dew Point,CURRENT,°C,17.640158156797085
2026-05-20T00:10:00+00:00,22411528-1,Temperature,CURRENT,°C,27.003022460937494
2026-05-20T00:10:00+00:00,22411528-2,RH,CURRENT,%,57.64858472571908
2026-05-20T00:10:00+00:00,22411528-3,Dew Point,CURRENT,°C,17.95966410923698
2026-05-20T00:10:00+00:00,22411529-1,Temperature,CURRENT,°C,26.209365234374992
2026-05-20T00:10:00+00:00,22411529-2,RH,CURRENT,%,62.867170214389255
2026-05-20T00:10:00+00:00,22411529-3,Dew Point,CURRENT,°C,18.597486732640572
2026-05-20T00:10:00+00:00,22411530-1,Temperature,CURRENT,°C,27.818129882812492
2026-05-20T00:10:00+00:00,22411530-2,RH,CURRENT,%,53.676661326009004
2026-05-20T00:10:00+00:00,22411530-3,Dew Point,CURRENT,°C,17.582594498472375
2026-05-20T00:11:00+00:00,22411541-S,Battery,CURRENT,V,8.325547119140625
2026-05-20T00:15:00+00:00,22411189-1,Temperature,CURRENT,°C,27.217524414062503
2026-05-20T00:15:00+00:00,22411189-2,RH,CURRENT,%,56.52399481193255
2026-05-20T00:15:00+00:00,22411189-3,Dew Point,CURRENT,°C,17.84623490949149
2026-05-20T00:15:00+00:00,22411190-1,Temperature,CURRENT,°C,27.474926757812504
2026-05-20T00:15:00+00:00,22411190-2,RH,CURRENT,%,54.96604867627985
2026-05-20T00:15:00+00:00,22411190-3,Dew Point,CURRENT,°C,17.64136953762496
2026-05-20T00:15:00+00:00,22411191-1,Temperature,CURRENT,°C,27.903930664062493
2026-05-20T00:15:00+00:00,22411191-2,RH,CURRENT,%,54.04287785152972
2026-05-20T00:15:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.77006497209367
2026-05-20T00:15:00+00:00,22411525-1,Temperature,CURRENT,°C,27.9468310546875
2026-05-20T00:15:00+00:00,22411525-2,RH,CURRENT,%,52.92133974212253
2026-05-20T00:15:00+00:00,22411525-3,Dew Point,CURRENT,°C,17.476726562353104
2026-05-20T00:15:00+00:00,22411526-1,Temperature,CURRENT,°C,26.8743212890625
2026-05-20T00:15:00+00:00,22411526-2,RH,CURRENT,%,57.45326924544137
2026-05-20T00:15:00+00:00,22411526-3,Dew Point,CURRENT,°C,17.78547425100084
2026-05-20T00:15:00+00:00,22411527-1,Temperature,CURRENT,°C,28.0326318359375
2026-05-20T00:15:00+00:00,22411527-2,RH,CURRENT,%,53.18226901655604
2026-05-20T00:15:00+00:00,22411527-3,Dew Point,CURRENT,°C,17.634086488745726
2026-05-20T00:15:00+00:00,22411528-1,Temperature,CURRENT,°C,26.767070312500003
2026-05-20T00:15:00+00:00,22411528-2,RH,CURRENT,%,58.03311207751583
2026-05-20T00:15:00+00:00,22411528-3,Dew Point,CURRENT,°C,17.844977908948533
2026-05-20T00:15:00+00:00,22411529-1,Temperature,CURRENT,°C,25.8018115234375
2026-05-20T00:15:00+00:00,22411529-2,RH,CURRENT,%,63.22423132677196
2026-05-20T00:15:00+00:00,22411529-3,Dew Point,CURRENT,°C,18.302968908463686
2026-05-20T00:15:00+00:00,22411530-1,Temperature,CURRENT,°C,27.796679687499996
2026-05-20T00:15:00+00:00,22411530-2,RH,CURRENT,%,53.68886854352636
2026-05-20T00:15:00+00:00,22411530-3,Dew Point,CURRENT,°C,17.566349957471967
2026-05-20T00:16:00+00:00,22411541-S,Battery,CURRENT,V,8.283547851562501
2026-05-20T00:20:00+00:00,22411189-1,Temperature,CURRENT,°C,27.153173828125
2026-05-20T00:20:00+00:00,22411189-2,RH,CURRENT,%,56.79713130388342
2026-05-20T00:20:00+00:00,22411189-3,Dew Point,CURRENT,°C,17.86295110182133
2026-05-20T00:20:00+00:00,22411190-1,Temperature,CURRENT,°C,27.367675781249993
2026-05-20T00:20:00+00:00,22411190-2,RH,CURRENT,%,55.37346456092165
2026-05-20T00:20:00+00:00,22411190-3,Dew Point,CURRENT,°C,17.659046652490396
2026-05-20T00:20:00+00:00,22411191-1,Temperature,CURRENT,°C,27.667978515625002
2026-05-20T00:20:00+00:00,22411191-2,RH,CURRENT,%,54.723430228122375
2026-05-20T00:20:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.750256564313652
