timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-07-04T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,27.625078124999995
2026-07-04T00:00:00+00:00,22411189-2,RH,CURRENT,%,66.10818646524758
2026-07-04T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,20.74961774402085
2026-07-04T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,27.710878906249995
2026-07-04T00:00:00+00:00,22411190-2,RH,CURRENT,%,64.51056687266346
2026-07-04T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,20.433436171754124
2026-07-04T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,27.625078124999995
2026-07-04T00:00:00+00:00,22411191-2,RH,CURRENT,%,65.18806744487678
2026-07-04T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,20.521754548936013
2026-07-04T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,27.582177734375
2026-07-04T00:00:00+00:00,22411525-2,RH,CURRENT,%,64.08484016174563
2026-07-04T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,20.204209419560865
2026-07-04T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,27.73232910156249
2026-07-04T00:00:00+00:00,22411526-2,RH,CURRENT,%,64.95460440985732
2026-07-04T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,20.56516115652032
2026-07-04T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,27.625078124999995
2026-07-04T00:00:00+00:00,22411527-2,RH,CURRENT,%,64.08484016174563
2026-07-04T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,20.24480904554675
2026-07-04T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,27.474926757812504
2026-07-04T00:00:00+00:00,22411528-2,RH,CURRENT,%,66.59342336156253
2026-07-04T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,20.725881803916103
2026-07-04T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,27.389125976562504
2026-07-04T00:00:00+00:00,22411529-2,RH,CURRENT,%,68.8059815365835
2026-07-04T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,21.176781262780782
2026-07-04T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,27.603627929687498
2026-07-04T00:00:00+00:00,22411530-2,RH,CURRENT,%,64.31830319676509
2026-07-04T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,20.2834525304047
2026-07-04T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.325547119140625
2026-07-04T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,26.895771484374997
2026-07-04T00:05:00+00:00,22411189-2,RH,CURRENT,%,72.79621576256962
2026-07-04T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,21.62588145499287
2026-07-04T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,27.0459228515625
2026-07-04T00:05:00+00:00,22411190-2,RH,CURRENT,%,69.56435492484931
